Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
80b9b401-87ba-3995-9bc7-99e67b4c8fdf,PCP7243,158 MT AUBURN ST,CAMBRIDGE,MA,02138,42.376043,-71.11868,617-986-5136,0.0,34
973e7384-d05b-32ad-a8cc-c39191ee9150,PCP7483,152 N ST,PITTSFILED,MA,01201,42.452045,-73.26054,413-443-8480,0.0,21
f84f441a-9b3d-3fd4-aa87-4931f5362de4,PCP7496,68 TUPPER RD,SANDWICH,MA,02563-0537,41.7132,-70.485737,508-888-3800,0.0,29
42151624-e863-3706-8442-472fafbf2226,PCP8034,8 JACKSON RD,MARBLEHEAD,MA,01945-2831,42.495629,-70.83582,781-990-1035,0.0,59
5f3e3a85-0461-3b77-9505-f57767d24412,PCP8369,25 OLD WESTPORT RD,DARTMOUTH,MA,02747-2537,41.56651,-70.958229,508-813-0981,0.0,47
6ffe62de-5d90-3cc7-be16-643a7496c817,PCP8458,601 AMHERST RD,SUNDERLAND,MA,01375-9466,42.466691,-72.546751,413-665-3336,0.0,43
d01fb520-993d-306a-beb2-607e18c95517,PCP8522,4 ELM ST,KINGSTON,MA,02364-1906,41.987196000000004,-70.74194200000001,781-936-8068,0.0,72
e7639206-04ff-3b68-9d77-d0e60eb890d7,PCP8619,29 RAILROAD AVE STATION PLACE,GLOUCESTER,MA,01930-3540,42.62885,-70.685875,978-281-4514,0.0,30
f0c62e61-0d00-3f15-8d56-dfd0667581bf,PCP8711,1190 STAFFORD RD,FALL RIVER,MA,02721-3228,41.725351,-71.094162,508-678-1180,0.0,57
98c716c1-1951-39a3-8c5e-fd57ac194208,PCP8861,378 WASHINGTON ST,SOUTH ATTLEBORO,MA,02703-5917,41.931653,-71.294503,508-761-5034,0.0,26
32836213-4ac7-3021-aad8-6383f3ced351,PCP9022,1 HOLLYWOOD DR,GRAFTON,MA,01536-1614,42.209151,-71.683644,508-839-3616,0.0,23
65a74939-6441-32c0-bd3e-00b951c968e1,PCP9047,584 HIGH ST,DEDHAM,MA,02026-1807,42.246871999999996,-71.179462,781-471-4338,0.0,28
3e0bca72-a60c-3c55-8e24-555581ac9743,PCP9185,288 LITTLETON RD,WESTFORD,MA,01886-3522,42.585541,-71.44025,978-692-4476,0.0,37
70c2b603-7765-3546-922c-132e95e7e70b,PCP9507,53 A S MAIN ST,SOUTH DEERFIELD,MA,01373-1027,42.481395,-72.589793,413-658-7169,0.0,28
650a367a-d609-342d-a540-a99645f509b4,PCP9751,36 N BEDFORD ST,EAST BRIDGEWATER,MA,02333-1186,42.037278,-70.94045899999999,508-735-9406,0.0,28
e05bdfef-298d-3525-b56b-308f61df7b97,PCP9829,1093 BEACON ST,BROOKLINE,MA,02446-5623,42.323853,-71.142003,617-232-5737,0.0,30
bf5b8173-2d02-342a-b46e-f7814724d0c0,PCP9942,39 GREEN ST,MILTON,MA,02186-2318,42.241557,-71.082432,617-361-1169,0.0,26
b3a36503-0436-317f-a5f0-d18aa5629349,PCP9953,77 PLAYSTEAD RD,MEDFORD,MA,02155-1451,42.423844,-71.10923100000001,781-332-6311,0.0,27
fb547fcc-de51-3431-883e-4338743e4d49,PCP9973,28 COLBY RD,BRAINTREE,MA,02184-5502,42.205416,-71.00216800000003,781-223-8514,0.0,16
65583707-3e0a-35e3-8c0a-37df9efe0b23,PCP10332,19 ANNASNAPPITT DR,PLYMPTON,MA,02367-1718,41.9591,-70.80275300000001,781-585-8492,0.0,25
22f35ea9-04e3-3ea7-92e3-c6bfd6530d81,PCP10403,85 WALSH ST,RANDOLPH,MA,02368-2648,42.178993,-71.052654,401-261-5131,0.0,31
690848f5-6ca6-3f43-83a7-2e484506d500,PCP10692,200 SILVER ST,AGAWAM,MA,01001-3067,42.064731,-72.653477,413-786-7522,0.0,33
6e481039-a431-3c79-b4d7-aa18ee8c50d0,PCP10700,48 N PLEASANT ST,AMHERST,MA,01002-1738,42.363534,-72.50729100000001,413-253-0237,0.0,28
b74c6b49-6c41-3c34-829a-33c4739872be,PCP10713,734 NEWPORT AVE,ATTLEBORO,MA,02703-5954,41.931653000000004,-71.294503,508-761-6100,0.0,15
5e6f8a00-6072-30cd-988a-a615e9cc3b2f,PCP10780,1287 WILBUR AVE,SOMERSET,MA,02725-1816,41.738479,-71.165065,508-676-2140,0.0,28
036e3ac3-cf03-3aef-982e-cce75baed820,PCP10937,6 MAIN ST,CHARLTON,MA,01507-1354,42.133935,-71.968025,508-248-4318,0.0,12
438e9d44-1f8f-3c7f-807c-754e714c4e29,PCP11164,441 WASHINGTON AVE,CHELSEA,MA,02150-3679,42.396824,-71.031348,617-889-5528,0.0,121
fa705b4d-6d15-3d99-9232-808663837f8d,PCP11258,531 KING ST,LITTLETON,MA,01460-1279,42.535931,-71.490569,978-486-9898,0.0,20
2cacbb8e-b655-3f0c-b6a4-685f666e4544,PCP11360,133 FALMOUTH RD,MASHPEE,MA,02649-2611,41.617622999999995,-70.492713,508-477-7499,0.0,102
7de1976a-eff4-3ca6-ac09-274462ae76ef,PCP11412,888 MAIN ST,WINCHESTER,MA,01890-1913,42.452752000000004,-71.144319,781-729-2660,0.0,38
6bc15379-df43-3eb0-9248-13481a3bf028,PCP11571,4 CYPRESS ST,BROOKLINE,MA,02445-6871,42.323853,-71.142003,617-429-2478,0.0,56
dcd2bf99-6b14-3f3e-bcef-5bf1bb1d3a45,PCP11621,22 SPEAR ST,QUINCY,MA,02169-4514,42.261006,-71.008988,617-642-4758,0.0,49
1ec8b573-30d2-3ed7-aa18-3f3d438f1540,PCP11682,77 WARREN ST,BRIGHTON,MA,02135-3601,42.33196,-71.020173,617-953-4831,0.0,37
12a3ebf8-88fc-3152-ab89-3c0a0ad2786b,PCP11686,364 BOSTON TPKE,SHREWSBURY,MA,01545-3869,42.284766999999995,-71.714228,508-792-1500,0.0,48
043c2193-7fbd-3a5c-ad68-275230f1f3d4,PCP11873,DOVER MEDICAL PROFESSIONAL BUILDING,DOVER,MA,02030-2374,42.234159999999996,-71.291167,508-785-2319,0.0,50
e65041f8-b863-3ae8-9b04-b0897c12206a,PCP11906,1318 BEACON ST,BROOKLINE,MA,02446-3793,42.323853,-71.142003,617-739-1619,0.0,40
4d4f0156-9110-3edd-aa94-53f4d58fce4a,PCP11928,55 PUTNEY RD,LEVERETT,MA,01054-9770,42.468897999999996,-72.48457900000001,413-348-6257,0.0,65
daa4c408-5fc5-32a8-881e-12181e8b8598,PCP12132,11 PROSPECT ST,SHERBORN,MA,01770-1302,42.231947,-71.372963,508-545-1843,0.0,96
ea2d871a-0bf4-3ce1-b7e9-cb5a69c5c264,PCP12225,637 MASSACHUSETTS AVE,ARLINGTON,MA,02476-5004,42.418721999999995,-71.163912,781-643-5251,0.0,38
908921eb-7b1d-3425-86ed-5919a9c01b6a,NANCY A BALIN MD F A C S,269 LOCUST ST,FLORENCE,MA,01062-2053,42.327044,-72.67463000000002,413-584-6666,0.0,74
e9b210da-b06c-3bda-afe0-ea8f291211dd,TANZMAN MASELLI AND ASSOCIATES PC,19 DEPOT ST,ADAMS,MA,01220-1750,42.62556,-73.119828,413-743-9820,0.0,55
fea71139-3a82-323c-82a9-1e573fc1ec2c,PCP12341,67 CODDINGTON ST,QUINCY,MA,02169-4511,42.261006,-71.008988,617-471-2293,0.0,65
48ca5474-488c-350f-afd7-ae967981cb91,PCP12425,101 ADAMS ST,QUINCY,MA,02169-2022,42.261006,-71.008988,617-472-7300,0.0,43
bf338d56-67c1-3bfa-827b-c51d8400feb6,PCP12747,48 N PLEASANT ST,AMHERST,MA,01002-1758,42.363534,-72.50729100000001,413-253-8900,0.0,25
27f048aa-bfc9-3bab-902d-91f6b4516f44,PCP12792,1464 BEACON ST,WABAN,MA,02468-1613,42.331876,-71.208402,617-969-0166,0.0,31
b6290f94-443f-35d0-8cff-3faae1f9f288,PCP12989,26 CHESTNUT ST,ANDOVER,MA,01810-3600,42.648044,-71.161751,978-475-7669,0.0,27
b29dcadb-a680-3068-a051-4700656fcaea,PCP12993,22 CRYSTAL ST,MELROSE,MA,02176-2706,42.455723,-71.05901899999999,781-665-6604,0.0,37
bc82cb1f-42c3-3a6b-b10c-817591baa673,PCP13076,259 MASSACHUSETTS AVE,ARLINGTON,MA,02474-8406,42.418721999999995,-71.163912,781-316-1771,0.0,13
e4cf9ee8-af0f-38d3-9422-2110c6f54867,PCP13645,2557 MASSACHUSETTS AVE,CAMBRIDGE,MA,02140-1020,42.376043,-71.11868,617-492-3185,0.0,138
fa120db4-e034-3fa3-a831-d343d5445bb8,PCP13750,315 CENTRAL ST,SAUGUS,MA,01906-2342,42.468432,-71.01394599999999,781-231-2292,0.0,31
bb13540a-76b8-364d-8d56-25108796456f,PCP13766,44 BURLINGTON MALL RD,BURLINGTON,MA,01803-4530,42.503227,-71.201713,781-564-9959,0.0,44
3597e991-7fc3-3591-820f-9d5e84dda836,PCP13886,1419 BEACON ST,BROOKLINE,MA,02446-4808,42.323853,-71.142003,617-734-2128,0.0,42
f7ae497d-8dc6-3721-9402-43b621a4e7d2,PCP14023,296 N MAIN ST,EAST LONGMEADOW,MA,01028-1878,42.062378,-72.498111,413-525-5080,0.0,10
63b12098-a29c-357d-b1c0-4dcc2f0b6d6c,PCP14226,250 BOSTON TURNPIKE,SHREWSBURY,MA,01545-5265,42.284766999999995,-71.714228,508-791-6809,0.0,19
1e4eec39-df1e-3c10-8132-6c74bbcaf05b,PCP14240,27 RAILROAD AVE,DUXBURY,MA,02332-3877,42.044307,-70.70604499999999,781-934-6945,0.0,41
59a3a46d-e206-3052-8c82-cbafc00cf1ba,PCP14572,512 MAIN ST,SHREWSBURY,MA,01545-6405,42.284766999999995,-71.714228,508-842-2797,0.0,37
641bb7d9-b068-3b05-80d8-b830bedcad94,ACKEYE  LLC,13 OLD S RD,NANTUCKET,MA,02554-6065,41.293416,-70.10216899999999,508-228-0844,0.0,22
588e03bd-91bc-3442-be9e-66c18ba36c0c,KHOURY CHIROPRACTC  INC.,116 MECHANIC ST,BELLINGHAM,MA,02019-1678,42.076682,-71.47449,508-966-3777,0.0,19
b1b59ef1-fcf4-34f8-8fd2-4d51b1586d85,PCP14706,92 FAUNCE CORNER RD,NORTH DARTMOUTH,MA,02747-1262,41.646686,-70.999158,508-994-1109,0.0,79
eeebd573-1670-38c2-816b-6914b9de5138,PCP15026,430 ESSEX ST,SALEM,MA,01970-3150,42.499248,-70.898204,978-744-3000,0.0,4
6f8827d8-b5d0-3ab2-b04c-7363d98d6f90,PCP15097,76 BEDFORD ST,LEXINGTON,MA,02420-4641,42.445221999999994,-71.23001500000001,978-340-3349,0.0,36
ffab0f83-3cf7-39c9-9500-e1e2345cf6bb,PCP15181,96 FRANKLIN RD,FITCHBURG,MA,01420-5214,42.601977000000005,-71.81586999999999,978-348-1232,0.0,33
92fba4ac-ef81-3a44-9921-64c063301834,PCP15182,1070 ROUTE 134,EAST DENNIS,MA,02641-0356,41.735496999999995,-70.157388,508-385-7474,0.0,111
1c15a03e-5347-380f-a3dc-5496ba99ed2b,PCP15351,447 W ST,AMHERST,MA,01002-2933,42.363534,-72.50729100000001,413-253-2893,0.0,29
e1a712c3-d6c3-3432-ab2f-dab2fc5649f8,PCP15485,250 FORTUNE BLVD,MILFORD,MA,01757-1743,42.158691999999995,-71.521419,508-473-1042,0.0,35
ff917dd4-ffbb-3f4c-b2df-445a7e9d29aa,PCP15541,35 BURT ST,NORTON,MA,02766-2569,41.965340999999995,-71.18178,508-285-3370,0.0,72
728e75a0-2274-303e-97dc-1af51ebd30b5,PCP15792,401 MAIN ST,AMHERST,MA,01002-2353,42.363534,-72.50729100000001,781-451-6966,0.0,52
1d376956-d8da-3a4b-ac7c-18fe4e799e3d,PCP15810,1330 BEACON ST,BROOKLINE,MA,02446-3202,42.323853,-71.142003,617-731-1800,0.0,61
b677df81-1494-3c90-8cfb-2e2f3ac9df97,PCP15995,38 COLONIAL AVE,NEWTON,MA,02460-1215,42.331876,-71.208402,617-964-4575,0.0,28
34a0de28-79fc-3fee-bbbe-7c12a9e84258,PCP16089,519 AMERICAN LEGION HWY 2,WESTPORT,MA,02790-4100,41.579794,-71.081822,508-636-6423,0.0,56
e7908588-196c-3534-853a-18910e276286,PCP16203,530 GREAT RD,ACTON,MA,01720-3415,42.483953,-71.43849499999999,978-807-1164,0.0,31
2b1ab576-50a4-3d9f-ba1f-a8cdcfa186fc,PCP16374,28 GREEN ST CARRIAGE HOUSE,NEWBURYPORT,MA,01950-2650,42.812141,-70.886646,978-618-8229,0.0,54
2054e9fb-ad93-3e40-a989-3de0d1b45c11,PCP16471,1581 BEACON ST,BROOKLINE,MA,02446-4602,42.323853,-71.142003,617-645-0929,0.0,8
ca84301a-d567-3b35-86c7-5d75f341e562,PCP16686,54 WENDELL AVE,PITTSFIELD,MA,01201-6312,42.451840000000004,-73.260685,413-499-0100,0.0,92
46f60519-8023-365f-a266-cc8e018caedc,PCP16959,69 SUMMER ST,HAVERHILL,MA,01830-5855,42.782945,-71.087436,508-783-5590,0.0,73
59e287a5-d68e-3fcd-9147-37d797f40705,PCP17011,1044 GAR HWY,SWANSEA,MA,02777-4594,41.758163,-71.21418100000001,508-675-7725,0.0,12
99a0f468-b273-32f3-bda1-c9b2eb560e59,PCP17095,1040 GREAT PLAIN AVE,NEEDHAM,MA,02492-2565,42.281593,-71.242414,781-449-1913,0.0,42
511ccbe8-3167-33f0-9b5b-0748e30bcb38,PCP17104,440 BOYLSTON ST,BROOKLINE,MA,02445-6005,42.323853,-71.142003,617-504-5857,0.0,37
5d965dd7-5355-371d-9b13-2a0321e3e4aa,PCP17236,70 JUNCTION SQUARE DR B,CONCORD,MA,01742-3049,42.462911,-71.364496,508-397-6686,0.0,66
09207265-689c-3412-84b2-fcecbaf68b7f,PCP17279,28 BESSOM ST,MARBLEHEAD,MA,01945-2329,42.495629,-70.83582,781-631-3333,0.0,68
bee3973f-125a-3713-807e-8e9c0f9e304e,PCP17791,103 ELM ST,MILLBURY,MA,01527-2601,42.192246000000004,-71.777649,508-865-9951,0.0,29
1faba772-ae22-385b-a6f5-02ea2479a080,PCP17929,1419 BEACON ST,BROOKLINE,MA,02446-4808,42.323853,-71.142003,617-734-4827,0.0,28
74036847-72aa-3eef-81ad-d672e3ff5cba,PCP18088,185 MAIN ST,SPENCER,MA,01562-1755,42.247211,-71.991867,508-885-0788,0.0,62
707bfbf6-85d4-375f-b12a-43ff210ec187,PCP18175,432 GREENFIELD RD,MONTAGUE,MA,01351-8925,42.556616999999996,-72.517075,413-772-0612,0.0,156
3e54a0c1-21ed-34ea-9696-e64a09626bcc,PCP18347,33 PILGRIM PATH,CARLISLE,MA,01741-1840,42.53662,-71.36183199999999,978-371-9797,0.0,81
c47a2ac5-f2f2-3f8c-aee8-336ed150f77b,PCP18545,229 DUDLEY RD,NEWTON,MA,02459-2831,42.331876,-71.208402,617-965-5944,0.0,64
f0751ac5-bb0b-31d0-b9aa-869bad2cba82,PCP19037,1 PORTER SQ,CAMBRIDGE,MA,02140-1431,42.376043,-71.11868,617-864-7005,0.0,35
a25c01ad-bf82-3ca1-b6fc-37733c6f433a,PCP19162,36 HEMLOCK RD,WEST ROXBURY,MA,02132-5441,42.33196,-71.020173,617-794-0504,0.0,3
1f8bf1bc-2c07-3ea6-9782-0a8eb036ba4f,PCP19450,741 SALEM ST,LYNNFIELD,MA,01940-2344,42.534146,-71.038333,781-592-2225,0.0,61
86f868e9-3325-3019-98d9-34ca2dc11f20,TANZMAN MASELLI AND ASSOCIATES PC,151 ASHLAND ST,N ADAMS,MA,01247-4522,42.675549,-73.11810799999998,413-662-2020,0.0,150
cc648e4d-ae3a-3933-930e-f1f34189eb97,PCP19816,361 WASHINGTON ST,WESTWOOD,MA,02090-1801,42.219645,-71.216768,781-326-3571,0.0,72
76414819-cc4b-3ceb-b54a-89481b9fb641,PCP19822,7 CLIFTON HEIGHTS LN,MARBLEHEAD,MA,01945-2704,42.495629,-70.83582,781-631-8581,0.0,88
1f2b3666-5e34-3e83-8a47-076f8f9c161e,PCP20187,1234 BROADWAY,SOMERVILLE,MA,02144-1703,42.390445,-71.101033,857-998-0747,0.0,40
4cd7de25-382b-30f8-94d5-e353e3eca86a,PCP20489,2 WHITING RD,DOVER,MA,02030-2451,42.234159999999996,-71.291167,508-785-1770,0.0,134
ccece44c-904d-3542-8de8-ac8618edfbc6,PCP20907,45 ADDINGTON RD,BROOKLINE,MA,02445-4519,42.323853,-71.142003,617-734-2555,0.0,51
291a7431-7eca-35f8-b086-464e4b7ae919,PCP20953,433 D DEDHAM ST,NEWTON,MA,02459-3300,42.331876,-71.208402,617-965-6284,0.0,42
036f1255-5cd0-357e-a68d-80470fb3c7dd,PCP20982,1129 BEACON ST,BROOKLINE,MA,02446-5532,42.323853,-71.142003,617-277-1344,0.0,44
91da9782-027f-3fe3-8413-e37ed7a6734d,PCP21107,415 BOSTON TPKE,SHREWSBURY,MA,01545-3446,42.284766999999995,-71.714228,508-320-0232,0.0,28
789d10ff-bb15-37ed-b02a-61eafb978686,PCP21112,21 TOTMAN ST,QUINCY,MA,02169-7564,42.261006,-71.008988,617-471-6322,0.0,55
e09c66c5-1de5-3b58-b15c-4e14696c0348,AMHERST PSYCHIATRIC ASSOCIATES  LLC,6 UNIVERSITY DR,AMHERST,MA,01002-2265,42.363534,-72.50729100000001,413-549-9232,0.0,36
79d518b4-1a2c-3625-95c8-9c2d9840e321,PCP21276,130 COUNTY RD,IPSWICH,MA,01938-2550,42.695981,-70.83564799999999,978-846-1066,0.0,22
d6c83c6a-f78f-3e23-a2f4-444f9519d576,HOLLISTON VISION CENTER INC,841 WASHINGTON ST,HOLLISTON,MA,01746-1690,42.195951,-71.45343000000001,508-429-1330,0.0,32
09f69020-aa1e-3bd8-b1f1-9b4534273281,PCP21378,515 PROVIDENCE HWY,DEDHAM,MA,02026-6817,42.246871999999996,-71.179462,201-388-2656,0.0,36
b3e30964-03f2-3136-8347-255d16f65d93,PCP21436,379 MAIN ST,YARMOUTH PORT,MA,02675-1819,41.706920000000004,-70.221117,508-362-8828,0.0,58
b103772a-6c8a-3a71-90cb-daaf69c66157,PCP21446,22 YALE AVE,WAKEFIELD,MA,01880-2309,42.50436,-71.064061,781-245-1871,0.0,28
eace7fdc-6525-36eb-b0e2-c6773a7acee2,PCP21449,460 MAIN ST,INDIAN ORCHARD,MA,01151-1234,42.115454,-72.539978,413-775-3355,0.0,48
f1d9c9ec-5a62-335f-a680-abce7c7d1d83,PCP21720,124 LONG POND RD,PLYMOUTH,MA,02360-2664,41.897892,-70.62403,774-773-9956,0.0,19
6352f08d-6323-3a16-bfb5-205ac0332cf3,PCP21854,64 WESTBOURNE ST,ROSLINDALE,MA,02131-3327,42.33196,-71.020173,617-947-3040,0.0,42
2257d28a-d893-39c6-b12b-6fe106d57769,PCP21883,1330 BEACON ST,BROOKLINE,MA,02446-3200,42.323853,-71.142003,857-234-8059,0.0,13
572011b1-4787-3e18-a961-1b233d229036,PCP21995,240 LYNNFIELD ST,PEABODY,MA,01945,42.534279,-70.969782,978-532-4411,0.0,27
d8b927a2-8e71-3b43-98ae-8ed2c7c724c9,PCP22470,NEIGHBORHOOD PEDIATRICS,BILLERICA,MA,01821-3757,42.559673,-71.260947,978-667-7711,0.0,60
f18084da-cd20-347a-93a9-f62f748ba19a,PCP22490,5 N MEADOWS RD,MEDFIELD,MA,02052-2317,42.184599,-71.305307,508-359-5200,0.0,72
c622cfbd-4815-3719-800f-81587c87161c,PCP22546,742 MASSACHUSETTS AVE,ARLINGTON,MA,02476-4712,42.418721999999995,-71.163912,781-483-3329,0.0,17
b5224693-0819-3f63-9e94-ab96794d5ccc,PCP23079,FAMILY CONSULTANTS,SAGAMORE BEACH,MA,02562,41.782888,-70.5321,508-833-3800,0.0,55
5bf83e18-ef6e-33a8-ad5b-86cb70b4795a,PCP23572,817 MERRIMACK ST,LOWELL,MA,01854-3571,42.63898,-71.321141,978-452-0672,0.0,40
6bba491a-7eac-319f-9e26-cbb181e1c04b,PCP23856,441 MAIN ST,MELROSE,MA,02176-3859,42.455723,-71.05901899999999,781-662-5360,0.0,32
78a11f16-e161-3dfa-91fa-16af7109cea0,PCP23885,37 EDGERTON DR,NO FALMOUTH,MA,02556-2821,41.601508,-70.639317,508-563-3003,0.0,76
adde0d12-c941-3ae8-8cd5-1265b40c5c8d,PCP24659,91 CAMP ST,HYANNIS,MA,02601-3006,41.647227,-70.249978,508-790-5955,0.0,63
ee1a65b6-9cdc-32ca-a8ea-8c1b1bfca928,ENCOMPASS CARE COMPANY INC,2 PARK CENTRAL DR,SOUTHBOROUGH,MA,01772-1777,42.299625,-71.52842700000001,508-481-8346,0.0,54
04c1cc59-11e3-30e5-b317-0bf5e765f3e8,BEACON FAMILY MEDICINE  LLP,130 COUNTY RD,IPSWICH,MA,01938-2585,42.695981,-70.83564799999999,978-356-1192,0.0,100
027988f5-9d2d-367f-a9a4-7daafe78bf61,PCP25103,382 KENRICK ST,NEWTON,MA,02458-2708,42.331876,-71.208402,617-969-2084,0.0,77
5eeacb40-eaaa-3a42-b208-0b257414c2a0,PCP25231,191 LOWER ST,SHELBURNE FLS,MA,01370-9402,42.609509,-72.74698000000002,413-625-9530,0.0,63
b8d1b8ba-d2b0-32ed-9fa7-baadbb6c7d12,PCP25420,1415 BEACON ST,BROOKLINE,MA,02446-4819,42.323853,-71.142003,617-739-0090,0.0,31
10968ba2-75e7-351a-a73a-c37a2a8dfcfc,PCP25544,65 EASTERN AVE,ESSEX,MA,01929-1300,42.64042,-70.77117199999999,978-290-8889,0.0,16
279b2a85-ab64-3dec-90df-fbca8b479db5,PCP25692,48 CHERRY ST,WENHAM,MA,01984-1313,42.600633,-70.883303,978-473-6078,0.0,77
9e165bb2-21d2-32aa-99e7-b20698ef5fd9,PCP25964,331 ELSBREE ST,FALL RIVER,MA,02720-7211,41.725351,-71.094162,508-677-5357,0.0,23
9345b4b7-b2b7-32f8-bed9-3bbd16c222f8,PCP25982,92 SUDBURY RD,CONCORD,MA,01742-2422,42.462911,-71.364496,978-287-0580,0.0,50
aac92e78-fb05-349b-ab75-da8d6048352f,PCP26041,1662 FALMOUTH RD,CENTERVILLE,MA,02632-2948,41.662727,-70.357208,508-771-1900,0.0,23
72b029e8-8176-3e95-a7f8-ce5f7f47c1cb,PCP26103,22 MAIN ST,LEOMINSTER,MA,01453-5502,42.520876,-71.770611,978-537-2490,0.0,8
43de7525-f2f9-39a9-b8ff-9cba4ef56988,PCP26110,117 HIGHLAND AVE,WATERTOWN,MA,02472-1642,42.369451,-71.177925,617-923-8135,0.0,48
a8e7f9f0-013e-3629-bbcd-ff75dcb46e96,ANDREA DIFILIPPO  LICSW AND ASSOCIATES  INC,119 WAREHAM RD,MARION,MA,02738-1178,41.706839,-70.75095999999999,508-748-3131,0.0,67
e89fc67f-7cf0-3687-bf77-b4afa1a88fd8,PCP26392,183 W STATE ST,GRANBY,MA,01033-9611,42.244949,-72.50014300000001,413-222-0998,0.0,30
43df7bea-4fa3-304b-a1a5-c309a2967b1b,PCP26422,278 CENTRE ST,QUINCY,MA,02169-7522,42.261006,-71.008988,617-773-3200,0.0,74
7fb56fd2-71ad-336a-9204-57765bd1e5d4,PCP26624,425 N RD,HAMPDEN,MA,01036-9535,42.071188,-72.41771800000001,413-566-8503,0.0,59
e3b6c45e-c3d3-3382-b40a-efcfe7383eb4,PCP26794,234 LITTLETON RD,WESTFORD,MA,01886-3530,42.585541,-71.44025,978-393-1770,0.0,15
94ea55a1-4520-3483-8393-6c49f579161d,PCP27013,68 MARKET ST,LYNN,MA,01901-1115,42.474862,-70.96218499999999,781-586-0400,0.0,23
34805064-d372-324d-b653-d6ac57e4a55a,NEEDHAM WELLESLEY FAMILY MEDICINE PC,65 WALNUT ST,WELLESLEY HILLS,MA,02481-2118,42.30539,-71.28366899999997,781-235-3444,0.0,43
212fc6d4-5f90-34e6-a67a-c6f69c9c0417,PCP27141,89 MAIN ST,MEDWAY,MA,02053-1815,42.156203000000005,-71.43034499999999,508-321-1973,0.0,44
3fb36410-80f4-3173-b6be-dbcc59d7630d,DERMATOLOGY AND SKIN CARE ASSOC PC,10 LAUREL AVE,WELLESLEY,MA,02481-7536,42.305932,-71.282917,781-235-8155,0.0,27
12468a38-fbb5-3959-ae6e-68a43a5207d5,PCP27639,59 CHURCH ST,CAMBRIDGE,MA,02138-3724,42.376043,-71.11868,617-818-0989,0.0,43
19cbe446-9a91-3340-9772-2eee3a4a1d90,PCP27654,9 CEDAR ST,WORCESTER,MA,01609-2505,42.269478,-71.807783,508-767-1809,0.0,51
4e3e5b89-c728-38dc-82d4-9b0cf77a46ab,PCP27697,6 COURTHOUSE LN,CHELMSFORD,MA,01824-1726,42.597055,-71.3697,978-452-3711,0.0,23
a3d04652-1fc9-353b-966c-1cfb9d7136f3,PCP28176,239 CAUSEWAY ST,MEDFIELD,MA,02052-2900,42.184599,-71.305307,508-246-6493,0.0,104
b173c490-5baf-35ab-aa28-c30ac2c70646,PCP28213,101 ADAMS ST,QUINCY,MA,02169-2022,42.261006,-71.008988,617-745-4614,0.0,33
626ac6a6-799e-38db-b942-d21719dfc61e,PCP28308,13 EATON CT,WELLESLEY,MA,02481-7600,42.305932,-71.282917,508-333-7933,0.0,54
a3f3508a-4ed2-3a9e-8580-0d325e3d3457,STURBRIDGE HUMAN SERVICES INC,450 MAIN ST,FISKDALE,MA,01518-1296,42.124762,-72.110888,508-347-7755,0.0,18
2f00d1cf-c489-345f-9747-16b68f881b70,PCP28434,1093 BEACON ST,BROOKLINE,MA,02446-5623,42.323853,-71.142003,617-734-6614,0.0,81
06b674fe-6955-3f39-acbb-8943bc8703ec,PCP28448,153 BOLES RD,MARSHFIELD,MA,02050-1765,42.115139,-70.71033100000001,781-837-2971,0.0,22
f0a83c71-16f4-3828-9956-667d4d9e6ca3,PCP28488,1208 MASSACHUSETTS AVE,CAMBRIDGE,MA,02138-3828,42.376043,-71.11868,617-852-3293,0.0,32
00312a4d-df26-32b6-9924-683879cffdc8,PCP28711,68 LEONARD ST,BELMONT,MA,02478-2574,42.395317,-71.180284,617-489-3870,0.0,70
feb7bab1-f121-357d-ae80-969798e2655c,PCP28820,1863 BEACON ST,BROOKLINE,MA,02445-4256,42.323853,-71.142003,617-738-2900,0.0,45
7f2179c9-0575-37ca-824b-927460d5b304,PCP28926,185 LINCOLN ST,HINGHAM,MA,02043-1760,42.224319,-70.880673,617-877-6646,0.0,32
ad88ea68-1b6a-322b-9f8b-62dc31195ee1,PCP28938,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,978-465-0959,0.0,9
cded94db-6a8c-3c00-9eca-874e428de7f7,PCP28956,531 KING ST,LITTLETON,MA,01460-1279,42.535931,-71.490569,978-452-37114,0.0,67
2c99c7b3-87df-39f4-8394-d3dd1af524c0,PCP29219,9 ALEXANDER AVE,BELMONT,MA,02478-4802,42.395317,-71.180284,617-489-9302,0.0,55
751be19f-90e3-3838-a5e4-dd777953ffca,PCP29267,283 LOWELL ST,LYNNFIELD,MA,01940-1135,42.534146,-71.038333,781-334-4005,0.0,78
b165f308-d1b5-38a8-9fc8-63091a93f25c,PCP29637,480 ADAMS ST,MILTON,MA,02186-4914,42.241557,-71.082432,508-759-7752,0.0,48
22c6b8c5-f2e2-3d8b-8ec4-9eddafe1e56b,PCP29653,85 EASTERN AVE,GLOUCESTER,MA,01930-6514,42.62885,-70.685875,978-282-8281,0.0,14
c13d88e5-c806-368a-8787-f623d307b61e,PCP29839,223 CHIEF JUSTICE CUSHING HWY 207,COHASSET,MA,02025-1391,42.262428,-70.79888299999999,617-759-2744,0.0,52
